Year,Month,Commodity No,Commodity,UN code,Country Name,Import Value (BD),Import Value (USA $),Import Weight (KG),Import Quantity,UM,Import_Date
2022,June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MD,REPUBLIC OF MOLDOVA,1514.2510000000002,4027.263297872341,43.838,166.0,NO,2022-06-01
2022,June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SV,EL SALVADOR,1547.335,4115.252659574468,99.954,307.0,NO,2022-06-01
2022,June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,HK,HONG KONG,620.72,1650.851063829787,120.0,352.0,NO,2022-06-01
2022,June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ET,ETHIOPIA,1389.529,3695.55585106383,76.056,772.0,NO,2022-06-01
2022,June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KR,REPUBLIC OF KOREA,850.4720000000001,2261.893617021277,202.0,791.0,NO,2022-06-01
2022,June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,JO,JORDAN,4814.9890000000005,12805.82180851064,1215.437,3156.0,NO,2022-06-01
2022,June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,VN,VIETNAM,32716.318000000003,87011.4840425532,4726.491000000002,12010.0,NO,2022-06-01
2022,June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PK,PAKISTAN,28996.061000000005,77117.18351063831,3717.081,12989.0,NO,2022-06-01
2022,June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TR,TURKEY,118553.26499999996,315301.2367021276,11556.452999999992,81277.0,NO,2022-06-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AE,UNITED ARAB EMIRATES,1343.612,3573.436170212766,303.296,446.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CO,COLOMBIA,410.594,1092.0053191489362,9.373,35.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,DE,GERMANY,172.749,459.43882978723406,5.0,23.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ET,ETHIOPIA,176.013,468.11968085106383,2.338,134.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GB,UNITED KINGDOM,2318.37,6165.877659574468,140.615,73.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GE,GEORGIA,1098.303,2921.0186170212764,71.633,236.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GR,GREECE,25.686,68.31382978723404,0.25,1.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ID,INDONESIA,20593.564,54770.117021276594,4347.808,7297.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IN,INDIA,285696.78400000004,759831.8723404256,51487.94999999999,171791.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,JO,JORDAN,704.366,1873.313829787234,265.46000000000004,465.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,JP,JAPAN,232.599,618.6143617021277,53.099,107.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KH,CAMBODIA,11636.389,30947.843085106382,553.6079999999998,2494.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KR,REPUBLIC OF KOREA,23.206,61.71808510638298,0.1,1.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MD,REPUBLIC OF MOLDOVA,374.015,994.720744680851,13.593,56.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MK,MACEDONIA,1350.853,3592.69414893617,84.52099999999999,255.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MM,MYANMAR,268.81100000000004,714.9228723404257,24.392,84.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,NI,NICARAGUA,1155.152,3072.212765957447,82.289,669.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,NL,NETHERLANDS,35.971,95.66755319148936,0.5,1.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PE,PERU,1030.51,2740.718085106383,17.956000000000003,93.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,RS,SERBIA,200.977,534.5132978723403,5.741,18.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TK,TOKELAU,34.385,91.44946808510636,4.326,2.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TN,TUNISIA,4338.15,11537.632978723404,103.75,381.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TW,TAIWAN,8.058,21.430851063829788,0.52,2.0,NO,2022-10-01
2022,October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,US,UNITED STATES OF AMERICA,2020.079,5372.550531914894,97.263,356.0,NO,2022-10-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MC,MONACO,8.877,23.60904255319149,0.424,1.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BR,BRAZIL,2.457,6.534574468085106,0.185,1.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CH,SWITZERLAND,32.48,86.38297872340425,0.2,1.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,HT,HAITI,13.047,34.69946808510638,2.202,13.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,FR,FRANCE,983.272,2615.0851063829787,11.64,29.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PE,PERU,446.182,1186.654255319149,7.413,36.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,DE,GERMANY,190.23,505.9308510638298,6.529,36.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MK,MACEDONIA,479.98300000000006,1276.5505319148938,38.399,94.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PL,POLAND,447.226,1189.4308510638298,21.219,97.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MX,MEXICO,865.582,2302.0797872340427,53.582,150.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TN,TUNISIA,2807.794,7467.537234042553,29.075,156.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MM,MYANMAR,774.771,2060.561170212766,92.163,254.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IR,IRAN,440.179,1170.688829787234,198.0,476.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BN,BRUNEI,2149.992,5718.063829787235,1943.0,491.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,EG,EGYPT,3582.059,9526.75265957447,282.964,967.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,LK,SRI LANKA,8963.697,23839.619680851065,656.0239999999999,1382.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KH,CAMBODIA,15916.995,42332.4335106383,947.8049999999998,2854.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PT,PORTUGAL,49033.50800000001,130408.26595744684,1809.456,5566.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BD,BANGLADESH,149891.258,398646.9627659575,27902.796,109646.0,NO,2022-07-01
2022,July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IN,INDIA,236235.258,628285.2606382978,46805.50899999999,179672.0,NO,2022-07-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ET,ETHIOPIA,3.535,9.40159574468085,0.418,2.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KR,REPUBLIC OF KOREA,81.732,217.37234042553192,0.655,2.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KW,KUWAIT,15.489,41.194148936170215,0.255,3.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TW,TAIWAN,125.279,333.18882978723406,65.546,25.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BE,BELGIUM,54.414,144.71808510638297,12.15,26.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,UZ,UZBEKISTAN,52.866,140.60106382978722,6.582,45.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MU,MAURITIUS,466.434,1240.515957446809,29.763,68.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,HN,HONDURAS,703.4190000000001,1870.7952127659576,35.607000000000006,87.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MK,MACEDONIA,440.6230000000001,1171.869680851064,32.612,97.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SV,EL SALVADOR,373.37799999999993,993.0265957446808,41.11900000000001,123.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,RS,SERBIA,1234.1590000000003,3282.337765957448,83.794,295.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BG,BULGARIA,839.126,2231.718085106383,122.864,431.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AE,UNITED ARAB EMIRATES,2543.808,6765.446808510638,250.662,725.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MX,MEXICO,4658.291,12389.071808510638,304.654,934.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PK,PAKISTAN,23150.541,61570.58776595745,1602.959,3018.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ID,INDONESIA,50551.74,134446.1170212766,8157.913000000002,7419.0,NO,2022-05-01
2022,May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BD,BANGLADESH,111075.24699999996,295412.8909574467,19763.271,85193.03,NO,2022-05-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BN,BRUNEI,49.752,132.31914893617022,19.0,1.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,LT,LITHUANIA,39.884,106.0744680851064,0.83,1.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TW,TAIWAN,7.888,20.97872340425532,0.505,1.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MG,MADAGASCAR,43.922,116.81382978723404,2.073,3.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GR,GREECE,307.733,818.438829787234,2.33,12.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,US,UNITED STATES OF AMERICA,695.3520000000001,1849.3404255319151,9.82,27.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PH,PHILIPPINES,237.631,631.9973404255319,9.913,29.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GT,GUATEMALA,1390.0770000000002,3697.013297872341,50.046,144.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,DO,DOMINICAN REPUBLIC,696.973,1853.651595744681,9.67,396.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MM,MYANMAR,843.546,2243.473404255319,144.472,401.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MY,MALAYSIA,2019.4010000000003,5370.7473404255325,204.75699999999995,666.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IT,ITALY,32280.410000000007,85852.15425531917,274.19300000000004,930.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,EG,EGYPT,6182.574999999999,16443.018617021273,603.6260000000001,2111.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MA,MOROCCO,17815.453999999998,47381.52659574468,769.9380000000001,4506.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,VN,VIETNAM,35785.11499999999,95173.17819148934,4185.190999999999,16065.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TR,TURKEY,100030.92400000004,266039.6914893617,8672.978999999996,44525.0,NO,2022-03-01
2022,March,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IN,INDIA,301706.65,802411.3031914894,46170.98099999997,226485.0,NO,2022-03-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AE,UNITED ARAB EMIRATES,7662.182000000001,20378.14361702128,876.825,2800.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,DO,DOMINICAN REPUBLIC,1.482,3.941489361702128,0.083,1.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GE,GEORGIA,567.787,1510.0718085106384,58.998,159.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GT,GUATEMALA,572.6700000000001,1523.058510638298,15.009,139.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ID,INDONESIA,10652.911,28332.21010638298,983.129,1420.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IN,INDIA,223783.18400000004,595168.0425531915,43834.91699999997,190363.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IT,ITALY,16383.579,43573.34840425532,102.467,345.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MG,MADAGASCAR,258.26300000000003,686.8696808510639,22.551,60.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MY,MALAYSIA,1298.175,3452.5930851063827,162.755,372.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,NI,NICARAGUA,1.482,3.941489361702128,0.083,1.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PE,PERU,1806.605,4804.800531914893,43.789,203.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PH,PHILIPPINES,765.1189999999999,2034.890957446808,33.829,106.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PK,PAKISTAN,12963.067,34476.2420212766,2442.3720000000003,4854.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PL,POLAND,1353.322,3599.260638297872,10.0,2.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TR,TURKEY,26711.301,71040.69414893616,2362.818,10506.0,NO,2022-01-01
2022,January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,US,UNITED STATES OF AMERICA,1418.561,3772.768617021277,80.924,176.0,NO,2022-01-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,DE,GERMANY,39.386,104.75,0.1,1.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KE,KENYA,5.411,14.390957446808509,0.313,1.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PH,PHILIPPINES,13.411,35.66755319148936,0.75,4.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,US,UNITED STATES OF AMERICA,194.949,518.4813829787233,2.62,6.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TH,THAILAND,41.963,111.60372340425532,8.66,8.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PL,POLAND,1622.1509999999998,4314.231382978723,10.417,17.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MK,MACEDONIA,105.986,281.87765957446805,8.918000000000001,24.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BN,BRUNEI,150.367,399.9122340425532,62.0,32.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SV,EL SALVADOR,180.08399999999995,478.9468085106382,11.123,46.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MM,MYANMAR,159.386,423.8989361702128,27.697,49.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MG,MADAGASCAR,139.122,370.0053191489362,15.05,60.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,FR,FRANCE,2601.043,6917.667553191489,40.92700000000001,72.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AL,ALBANIA,916.119,2436.48670212766,8.757,94.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,DO,DOMINICAN REPUBLIC,286.975,763.2313829787234,8.425,168.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ES,SPAIN,551.828,1467.627659574468,10.0,400.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TN,TUNISIA,6433.342,17109.952127659573,136.47000000000003,511.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MA,MOROCCO,6169.942000000001,16409.42021276596,269.201,1493.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PT,PORTUGAL,26013.27300000001,69184.23670212769,631.7960000000003,2352.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BD,BANGLADESH,108054.33400000002,287378.5478723405,16252.95599999999,84718.0,NO,2022-02-01
2022,February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IN,INDIA,197510.33099999992,525293.4335106381,39663.08899999997,179770.0,NO,2022-02-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ES,SPAIN,568.28,1511.3829787234042,1.839,6.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BA,BOSNIA & HERZEGOVINA,96.484,256.6063829787234,0.5660000000000001,2.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SE,SWEDEN,43.21,114.92021276595744,36.927,12.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MX,MEXICO,2605.114,6928.494680851063,152.12199999999996,459.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IT,ITALY,22673.64800000001,60302.255319148935,154.26200000000003,418.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BN,BRUNEI,528.098,1404.5159574468084,768.0,22.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BG,BULGARIA,1464.35,3894.547872340425,106.488,250.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TH,THAILAND,6828.637000000001,18161.26861702128,1311.504,2745.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TR,TURKEY,97324.21599999996,258841.0,10541.185999999998,55474.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,DO,DOMINICAN REPUBLIC,4.835,12.85904255319149,0.274,3.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,LK,SRI LANKA,5199.227999999999,13827.734042553191,475.462,1099.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CH,SWITZERLAND,611.399,1626.0611702127658,64.75,196.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,RS,SERBIA,816.0800000000002,2170.4255319148933,58.147,195.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,VN,VIETNAM,30635.168,81476.51063829786,2608.1559999999995,8159.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,EG,EGYPT,7285.975000000001,19377.59308510638,479.0630000000001,1055.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,NI,NICARAGUA,177.613,472.375,13.23,21.0,NO,2022-04-01
2022,April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,HN,HONDURAS,1400.904,3725.808510638298,55.734,274.0,NO,2022-04-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MO,MACAU,24.818,66.00531914893618,0.137,2.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,NL,NETHERLANDS,62.106,165.1755319148936,0.52,2.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,RS,SERBIA,64.78999999999999,172.31382978723403,7.142,13.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GT,GUATEMALA,371.386,987.7287234042552,21.302,26.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PR,PUERTO RICO,370.926,986.505319148936,9.537,37.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MK,MACEDONIA,198.792,528.7021276595744,16.184,39.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,US,UNITED STATES OF AMERICA,618.909,1646.034574468085,60.331,87.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MX,MEXICO,539.1310000000001,1433.8590425531918,38.65699999999999,95.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MM,MYANMAR,662.38,1761.648936170213,52.22599999999999,156.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GB,UNITED KINGDOM,1283.58,3413.7765957446804,80.07999999999998,174.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,NI,NICARAGUA,403.7369999999999,1073.7686170212764,78.61299999999999,186.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MY,MALAYSIA,1007.429,2679.3324468085107,77.16499999999999,283.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IT,ITALY,25622.897,68146.00265957447,176.491,541.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,EG,EGYPT,2718.646,7230.441489361701,491.0890000000002,1106.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AE,UNITED ARAB EMIRATES,3390.675,9017.752659574466,417.789,1641.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TH,THAILAND,2311.84,6148.510638297871,373.009,1769.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KH,CAMBODIA,11749.117000000002,31247.651595744686,728.941,2186.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TR,TURKEY,32184.326999999976,85596.61436170206,2591.471999999998,9206.0,NO,2022-12-01
2022,December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CN,CHINA,106646.25499999998,283633.65691489354,18517.35300000001,38813.0,NO,2022-12-01
2022,November,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ES,SPAIN,50.792,135.08510638297872,4.159,4.0,NO,2022-11-01
2022,November,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,NI,NICARAGUA,73.503,195.4867021276596,5.010000000000001,15.0,NO,2022-11-01
2022,November,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MG,MADAGASCAR,92.044,244.7978723404256,6.099,31.0,NO,2022-11-01
2022,November,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,US,UNITED STATES OF AMERICA,936.692,2491.2021276595747,44.354,34.0,NO,2022-11-01
2022,November,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,HU,HUNGARY,481.789,1281.353723404255,8.424,46.0,NO,2022-11-01
2022,November,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,UZ,UZBEKISTAN,77.065,204.96010638297872,8.591000000000001,46.0,NO,2022-11-01
2022,November,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PH,PHILIPPINES,738.0760000000001,1962.968085106384,31.431999999999995,59.0,NO,2022-11-01
2022,November,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,JP,JAPAN,159.02300000000002,422.933510638298,110.096,66.0,NO,2022-11-01
2022,November,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GT,GUATEMALA,1138.261,3027.2898936170213,75.48,91.0,NO,2022-11-01
